Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
1999-04-07,1317.8900146484375,1329.5799560546875,1312.5899658203125,1326.8900146484375,816400000,2594.780029296875,2596.25,2511.389892578125,2544.429931640625,1272750000
1999-04-08,1326.8900146484375,1344.0799560546875,1321.5999755859375,1343.97998046875,850500000,2553.449951171875,2573.969970703125,2514.27001953125,2573.389892578125,1145880000
1999-04-09,1343.97998046875,1351.219970703125,1335.239990234375,1348.3499755859375,716100000,2574.97998046875,2599.199951171875,2561.510009765625,2593.050048828125,1091380000
1999-04-12,1348.3499755859375,1358.68994140625,1333.47998046875,1358.6300048828125,810800000,2530.989990234375,2606.239990234375,2526.840087890625,2598.81005859375,1143330000
1999-04-13,1358.6400146484375,1362.3800048828125,1344.030029296875,1349.8199462890625,810900000,2626.85009765625,2632.510009765625,2575.050048828125,2583.5,1341700000
1999-04-14,1349.8199462890625,1357.239990234375,1326.4100341796875,1328.43994140625,952000000,2621.52001953125,2628.18994140625,2507.280029296875,2507.280029296875,1416190000
1999-04-15,1328.43994140625,1332.4100341796875,1308.3800048828125,1322.8499755859375,1089800000,2535.18994140625,2536.340087890625,2443.02001953125,2521.77001953125,1233960000
1999-04-16,1322.8599853515625,1325.030029296875,1311.4000244140625,1319.0,1002300000,2528.510009765625,2528.510009765625,2476.929931640625,2484.0400390625,1027070000
1999-04-19,1319.0,1340.0999755859375,1284.47998046875,1289.47998046875,1214400000,2501.7099609375,2501.7099609375,2341.35009765625,2345.610107421875,1200990000
1999-04-20,1289.47998046875,1306.300048828125,1284.2099609375,1306.1700439453125,985400000,2355.260009765625,2409.780029296875,2329.8701171875,2409.639892578125,1143740000
1999-04-21,1306.1700439453125,1336.1199951171875,1301.8399658203125,1336.1199951171875,920000000,2428.889892578125,2489.840087890625,2404.7099609375,2489.080078125,1125280000
1999-04-22,1336.1199951171875,1358.8399658203125,1336.1199951171875,1358.8199462890625,927900000,2551.1298828125,2561.7900390625,2525.260009765625,2561.610107421875,1110460000
1999-04-23,1358.8299560546875,1363.6500244140625,1348.449951171875,1356.8499755859375,744900000,2563.8701171875,2603.10009765625,2538.0,2590.68994140625,1049670000
1999-04-26,1356.8499755859375,1363.56005859375,1353.719970703125,1360.0400390625,712000000,2617.090087890625,2661.510009765625,2615.72998046875,2652.050048828125,1050470000
1999-04-27,1360.0400390625,1371.56005859375,1356.550048828125,1362.800048828125,891700000,2671.570068359375,2677.760009765625,2602.1298828125,2602.409912109375,1132010000
1999-04-28,1362.800048828125,1368.6199951171875,1348.2900390625,1350.9100341796875,951700000,2601.1298828125,2610.909912109375,2544.89990234375,2550.3701171875,1000820000
1999-04-29,1350.9100341796875,1356.75,1336.81005859375,1342.8299560546875,1003600000,2544.929931640625,2553.10009765625,2500.75,2528.43994140625,1005650000
1999-04-30,1342.8299560546875,1351.8299560546875,1314.5799560546875,1335.1800537109375,936500000,2565.8701171875,2578.06005859375,2488.39990234375,2542.860107421875,994460000
1999-05-03,1335.1800537109375,1354.6300048828125,1329.010009765625,1354.6300048828125,811400000,2546.330078125,2549.10009765625,2512.3701171875,2535.580078125,866010000
1999-05-04,1354.6300048828125,1354.6400146484375,1330.6400146484375,1332.0,933100000,2535.81005859375,2557.2099609375,2482.489990234375,2485.1201171875,921730000
1999-05-05,1332.0,1347.3199462890625,1317.43994140625,1347.31005859375,913500000,2498.14990234375,2534.449951171875,2430.64990234375,2534.449951171875,1038730000
1999-05-06,1347.31005859375,1348.3599853515625,1322.56005859375,1332.050048828125,875400000,2532.409912109375,2546.360107421875,2464.570068359375,2472.280029296875,909640000
1999-05-07,1332.050048828125,1345.989990234375,1332.050048828125,1345.0,814900000,2499.530029296875,2507.719970703125,2462.27001953125,2503.6201171875,867050000
1999-05-10,1345.0,1352.010009765625,1334.0,1340.300048828125,773300000,2516.840087890625,2536.110107421875,2500.739990234375,2526.389892578125,831130000
1999-05-11,1340.300048828125,1360.0,1340.300048828125,1355.6099853515625,836100000,2553.02001953125,2574.3701171875,2542.419921875,2566.679931640625,954690000
1999-05-12,1355.6099853515625,1367.3599853515625,1333.0999755859375,1364.0,825500000,2584.570068359375,2610.330078125,2548.239990234375,2606.5400390625,1032500000
1999-05-13,1364.0,1375.97998046875,1364.0,1367.56005859375,796900000,2621.739990234375,2632.739990234375,2581.75,2582.0,1069560000
1999-05-14,1367.56005859375,1367.56005859375,1332.6300048828125,1337.800048828125,727800000,2549.330078125,2558.590087890625,2519.530029296875,2527.860107421875,936350000
1999-05-17,1337.800048828125,1339.949951171875,1321.18994140625,1339.489990234375,665500000,2517.260009765625,2561.85009765625,2494.510009765625,2561.840087890625,787680000
1999-05-18,1339.489990234375,1345.43994140625,1323.4599609375,1333.3199462890625,753400000,2569.590087890625,2576.429931640625,2543.320068359375,2558.360107421875,862100000
1999-05-19,1333.3199462890625,1344.22998046875,1327.050048828125,1344.22998046875,801100000,2568.43994140625,2577.929931640625,2540.3798828125,2577.39990234375,964350000
1999-05-20,1344.22998046875,1350.489990234375,1338.8299560546875,1338.8299560546875,752200000,2585.4599609375,2587.330078125,2542.22998046875,2542.22998046875,1004770000
1999-05-21,1338.8299560546875,1340.8800048828125,1326.18994140625,1330.2900390625,686600000,2551.419921875,2553.760009765625,2509.239990234375,2520.139892578125,889330000
1999-05-24,1330.2900390625,1333.02001953125,1303.530029296875,1306.6500244140625,754700000,2529.300048828125,2529.300048828125,2444.889892578125,2453.659912109375,919880000
1999-05-25,1306.6500244140625,1317.52001953125,1284.3800048828125,1284.4000244140625,826700000,2454.6298828125,2466.169921875,2379.610107421875,2380.89990234375,1048510000
1999-05-26,1284.4000244140625,1304.8499755859375,1278.4300537109375,1304.760009765625,870800000,2407.860107421875,2427.179931640625,2339.1201171875,2427.179931640625,1099420000
1999-05-27,1304.760009765625,1304.760009765625,1277.31005859375,1281.4100341796875,811400000,2421.10009765625,2440.080078125,2400.93994140625,2419.14990234375,834390000
1999-05-28,1281.4100341796875,1304.0,1281.4100341796875,1301.8399658203125,649960000,2427.830078125,2470.639892578125,2412.110107421875,2470.52001953125,681570000
1999-06-01,1301.8399658203125,1301.8399658203125,1281.43994140625,1294.260009765625,683800000,2467.510009765625,2470.530029296875,2411.969970703125,2412.030029296875,743680000
1999-06-02,1294.260009765625,1297.0999755859375,1277.469970703125,1294.81005859375,728000000,2411.320068359375,2436.570068359375,2364.590087890625,2432.409912109375,895580000
1999-06-03,1294.81005859375,1304.1500244140625,1294.199951171875,1299.5400390625,719600000,2440.75,2444.0400390625,2402.2900390625,2403.320068359375,819310000
1999-06-04,1299.5400390625,1327.75,1299.5400390625,1327.75,694500000,2419.4599609375,2478.340087890625,2419.4599609375,2478.340087890625,885690000
1999-06-07,1327.75,1336.4200439453125,1325.8900146484375,1334.52001953125,664300000,2490.830078125,2528.050048828125,2478.340087890625,2524.2099609375,874770000
1999-06-08,1334.52001953125,1334.52001953125,1312.8299560546875,1317.3299560546875,685900000,2526.110107421875,2534.47998046875,2472.050048828125,2474.56005859375,847720000
1999-06-09,1317.3299560546875,1326.010009765625,1314.72998046875,1318.6400146484375,662000000,2495.1201171875,2519.570068359375,2491.7099609375,2519.35009765625,841720000
1999-06-10,1318.6400146484375,1318.6400146484375,1293.280029296875,1302.8199462890625,716500000,2504.239990234375,2523.489990234375,2468.580078125,2484.6201171875,796410000
1999-06-11,1302.8199462890625,1311.969970703125,1287.8800048828125,1293.6400146484375,698200000,2495.590087890625,2506.18994140625,2442.8701171875,2447.8798828125,755120000
1999-06-14,1293.6400146484375,1301.989990234375,1292.199951171875,1294.0,669400000,2453.22998046875,2456.169921875,2397.1201171875,2398.31005859375,835470000
1999-06-15,1294.0,1310.760009765625,1294.0,1301.1600341796875,696600000,2403.469970703125,2434.52001953125,2397.39990234375,2414.669921875,837020000
1999-06-16,1301.1600341796875,1332.8299560546875,1301.1600341796875,1330.4100341796875,806800000,2465.010009765625,2517.85009765625,2414.659912109375,2517.830078125,1026530000
1999-06-17,1330.4100341796875,1343.5400390625,1322.75,1339.9000244140625,700300000,2500.35009765625,2549.989990234375,2494.280029296875,2544.14990234375,892380000
1999-06-18,1339.9000244140625,1344.47998046875,1333.52001953125,1342.8399658203125,914500000,2524.81005859375,2564.43994140625,2524.81005859375,2563.43994140625,978110000
1999-06-21,1342.8399658203125,1349.06005859375,1337.6300048828125,1349.0,686600000,2578.199951171875,2630.280029296875,2563.43994140625,2630.280029296875,903880000
1999-06-22,1349.0,1351.1199951171875,1335.52001953125,1335.8800048828125,716500000,2618.340087890625,2642.360107421875,2580.260009765625,2580.260009765625,1002260000
1999-06-23,1335.8699951171875,1335.8800048828125,1322.550048828125,1333.06005859375,731800000,2569.39990234375,2598.1298828125,2557.4599609375,2598.1201171875,950570000
1999-06-24,1333.06005859375,1333.06005859375,1308.469970703125,1315.780029296875,690400000,2596.7099609375,2598.1298828125,2550.139892578125,2553.989990234375,911730000
1999-06-25,1315.780029296875,1329.1300048828125,1312.6400146484375,1315.31005859375,623460000,2573.0,2587.14990234375,2542.360107421875,2552.64990234375,767890000
1999-06-28,1315.31005859375,1333.6800537109375,1315.31005859375,1331.3499755859375,652910000,2568.469970703125,2602.449951171875,2554.949951171875,2602.43994140625,761900000
1999-06-29,1331.3499755859375,1351.510009765625,1328.4000244140625,1351.449951171875,820100000,2602.97998046875,2642.110107421875,2594.320068359375,2642.110107421875,952190000
1999-06-30,1351.449951171875,1372.9300537109375,1338.780029296875,1372.7099609375,1117000000,2639.7900390625,2696.8701171875,2621.06005859375,2686.1201171875,1328060000
1999-07-01,1372.7099609375,1382.800048828125,1360.800048828125,1380.9599609375,843400000,2692.9599609375,2711.760009765625,2658.260009765625,2706.179931640625,1093090000
1999-07-02,1380.9599609375,1391.219970703125,1379.5699462890625,1391.219970703125,613570000,2712.89990234375,2741.02001953125,2711.8798828125,2741.02001953125,850020000
1999-07-06,1391.219970703125,1405.2900390625,1387.0799560546875,1388.1199951171875,722900000,2760.010009765625,2787.169921875,2733.6298828125,2736.780029296875,1135620000
1999-07-07,1388.1199951171875,1395.8800048828125,1384.949951171875,1395.8599853515625,791200000,2742.330078125,2748.820068359375,2724.3701171875,2743.0400390625,1033750000
1999-07-08,1395.8599853515625,1403.25,1386.68994140625,1394.4200439453125,830600000,2744.47998046875,2775.52001953125,2731.1201171875,2771.860107421875,1048380000
1999-07-09,1394.4200439453125,1403.280029296875,1394.4200439453125,1403.280029296875,701000000,2785.340087890625,2793.260009765625,2767.3701171875,2793.070068359375,927180000
1999-07-12,1403.280029296875,1406.8199462890625,1394.699951171875,1399.0999755859375,685300000,2805.080078125,2812.35009765625,2774.77001953125,2790.43994140625,981370000
1999-07-13,1399.0999755859375,1399.0999755859375,1386.8399658203125,1393.56005859375,736000000,2768.820068359375,2782.25,2755.840087890625,2778.22998046875,995390000
1999-07-14,1393.56005859375,1400.050048828125,1386.510009765625,1398.1700439453125,756100000,2796.6201171875,2818.139892578125,2771.2099609375,2818.1298828125,1071090000
1999-07-15,1398.1700439453125,1409.8399658203125,1398.1700439453125,1409.6199951171875,818800000,2828.610107421875,2840.030029296875,2813.52001953125,2839.3701171875,1119320000
1999-07-16,1409.6199951171875,1418.780029296875,1407.0699462890625,1418.780029296875,714100000,2851.52001953125,2871.89990234375,2839.3701171875,2864.47998046875,1052960000
1999-07-19,1418.780029296875,1420.3299560546875,1404.56005859375,1407.6500244140625,642330000,2874.610107421875,2874.919921875,2829.889892578125,2830.2900390625,945950000
1999-07-20,1407.6500244140625,1407.6500244140625,1375.1500244140625,1377.0999755859375,754800000,2806.3701171875,2806.3701171875,2728.81005859375,2732.179931640625,1081290000
1999-07-21,1377.0999755859375,1386.6600341796875,1372.6300048828125,1379.2900390625,785500000,2742.830078125,2769.60009765625,2728.3701171875,2761.77001953125,1019080000
1999-07-22,1379.2900390625,1379.2900390625,1353.97998046875,1360.969970703125,771700000,2749.050048828125,2749.050048828125,2679.35009765625,2684.43994140625,1038620000
1999-07-23,1360.969970703125,1367.4100341796875,1349.9100341796875,1356.93994140625,630580000,2700.860107421875,2708.8701171875,2668.429931640625,2692.39990234375,922040000
1999-07-26,1356.93994140625,1358.6099853515625,1346.199951171875,1347.760009765625,613450000,2656.300048828125,2666.659912109375,2619.080078125,2619.18994140625,843850000
1999-07-27,1347.75,1368.699951171875,1347.75,1362.8399658203125,723800000,2658.260009765625,2685.0400390625,2650.179931640625,2679.330078125,997520000
1999-07-28,1362.8399658203125,1370.530029296875,1355.5400390625,1365.4000244140625,690900000,2684.0400390625,2709.760009765625,2660.6201171875,2705.840087890625,964880000
1999-07-29,1365.4000244140625,1365.4000244140625,1332.8199462890625,1341.030029296875,770100000,2663.9599609375,2705.840087890625,2627.800048828125,2640.010009765625,917000000
1999-07-30,1341.030029296875,1350.9200439453125,1328.489990234375,1328.719970703125,736800000,2657.830078125,2676.449951171875,2631.8701171875,2638.489990234375,877260000
1999-08-02,1328.719970703125,1344.68994140625,1325.2099609375,1328.050048828125,649550000,2638.31005859375,2670.81005859375,2617.219970703125,2623.6298828125,754220000
1999-08-03,1328.050048828125,1336.1300048828125,1314.9100341796875,1322.1800537109375,739600000,2647.81005859375,2649.2099609375,2564.25,2587.989990234375,1013500000
1999-08-04,1322.1800537109375,1330.1600341796875,1304.5,1305.3299560546875,789300000,2590.199951171875,2604.110107421875,2538.8798828125,2540.0,964170000
1999-08-05,1305.3299560546875,1313.7099609375,1287.22998046875,1313.7099609375,859300000,2539.239990234375,2565.830078125,2474.409912109375,2565.830078125,1167110000
1999-08-06,1313.7099609375,1316.739990234375,1293.18994140625,1300.2900390625,698900000,2552.030029296875,2592.330078125,2535.6298828125,2547.969970703125,813730000
1999-08-09,1300.2900390625,1306.6800537109375,1295.989990234375,1297.800048828125,684300000,2562.050048828125,2563.719970703125,2517.4599609375,2518.97998046875,748210000
1999-08-10,1297.800048828125,1298.6199951171875,1267.72998046875,1281.4300537109375,836200000,2513.139892578125,2521.64990234375,2442.219970703125,2490.110107421875,978230000
1999-08-11,1281.4300537109375,1301.9300537109375,1281.4300537109375,1301.9300537109375,792300000,2532.5400390625,2565.14990234375,2490.110107421875,2564.97998046875,911460000
1999-08-12,1301.9300537109375,1313.6099853515625,1298.06005859375,1298.1600341796875,745600000,2567.2099609375,2586.10009765625,2548.510009765625,2549.489990234375,916770000
1999-08-13,1298.1600341796875,1327.719970703125,1298.1600341796875,1327.6800537109375,691700000,2590.169921875,2637.820068359375,2590.169921875,2637.81005859375,934220000
1999-08-16,1327.6800537109375,1331.050048828125,1320.510009765625,1330.77001953125,583550000,2644.669921875,2661.14990234375,2623.050048828125,2645.280029296875,781570000
1999-08-17,1330.77001953125,1344.1600341796875,1328.760009765625,1344.1600341796875,691500000,2674.469970703125,2680.0,2631.340087890625,2671.22998046875,898390000
1999-08-18,1344.1600341796875,1344.1600341796875,1332.1300048828125,1332.8399658203125,682800000,2671.1298828125,2683.14990234375,2657.389892578125,2657.72998046875,1045290000
1999-08-19,1332.8399658203125,1332.8399658203125,1315.3499755859375,1323.5899658203125,684200000,2637.739990234375,2657.739990234375,2612.280029296875,2621.429931640625,868280000
1999-08-20,1323.5899658203125,1336.6099853515625,1323.5899658203125,1336.6099853515625,661200000,2635.050048828125,2648.409912109375,2620.2099609375,2648.330078125,795140000
1999-08-23,1336.6099853515625,1360.239990234375,1336.6099853515625,1360.219970703125,682600000,2670.699951171875,2719.909912109375,2648.330078125,2719.570068359375,915630000
1999-08-24,1360.219970703125,1373.3199462890625,1353.6300048828125,1363.5,732700000,2708.800048828125,2777.0,2708.06005859375,2752.3701171875,1032160000
1999-08-25,1363.5,1382.8399658203125,1359.199951171875,1381.7900390625,864600000,2772.820068359375,2810.10009765625,2750.719970703125,2805.60009765625,1035950000
1999-08-26,1381.7900390625,1381.7900390625,1361.530029296875,1362.010009765625,719000000,2808.419921875,2819.89990234375,2774.110107421875,2774.6201171875,1100060000
1999-08-27,1362.010009765625,1365.6300048828125,1347.3499755859375,1348.27001953125,570050000,2792.469970703125,2795.179931640625,2752.47998046875,2758.89990234375,806090000
1999-08-30,1348.27001953125,1350.699951171875,1322.800048828125,1324.02001953125,597900000,2763.830078125,2769.070068359375,2703.10009765625,2712.68994140625,795940000
1999-08-31,1324.02001953125,1333.27001953125,1306.9599609375,1320.4100341796875,861700000,2717.260009765625,2739.89990234375,2671.669921875,2739.35009765625,970590000
1999-09-01,1320.4100341796875,1331.1800537109375,1320.3900146484375,1331.0699462890625,708200000,2752.330078125,2768.550048828125,2739.110107421875,2750.800048828125,919330000
1999-09-02,1331.0699462890625,1331.0699462890625,1304.8800048828125,1319.1099853515625,687100000,2716.14990234375,2750.820068359375,2698.179931640625,2734.239990234375,836160000
1999-09-03,1319.1099853515625,1357.739990234375,1319.1099853515625,1357.239990234375,663200000,2793.659912109375,2843.110107421875,2734.239990234375,2843.110107421875,910410000
1999-09-07,1357.239990234375,1361.3900146484375,1349.5899658203125,1350.449951171875,715300000,2840.1201171875,2860.159912109375,2833.02001953125,2837.260009765625,911230000
1999-09-08,1350.449951171875,1355.1800537109375,1337.3599853515625,1344.1500244140625,791200000,2824.02001953125,2851.1201171875,2806.60009765625,2808.739990234375,1005950000
1999-09-09,1344.1500244140625,1347.6600341796875,1333.9100341796875,1347.6600341796875,773900000,2826.60009765625,2852.0400390625,2807.949951171875,2852.02001953125,1029970000
1999-09-10,1347.6600341796875,1357.6199951171875,1346.199951171875,1351.6600341796875,808500000,2880.72998046875,2897.530029296875,2855.280029296875,2887.06005859375,1129430000
1999-09-13,1351.6600341796875,1351.6600341796875,1341.699951171875,1344.1300048828125,657900000,2879.780029296875,2883.360107421875,2844.760009765625,2844.77001953125,984440000
1999-09-14,1344.1300048828125,1344.1800537109375,1330.6099853515625,1336.2900390625,734500000,2843.530029296875,2870.260009765625,2837.929931640625,2868.2900390625,1013000000
1999-09-15,1336.2900390625,1347.2099609375,1317.969970703125,1317.969970703125,787300000,2887.22998046875,2888.89990234375,2813.25,2814.169921875,1059050000
1999-09-16,1317.969970703125,1322.510009765625,1299.969970703125,1318.47998046875,739000000,2820.840087890625,2820.840087890625,2756.030029296875,2806.719970703125,960310000
1999-09-17,1318.47998046875,1337.5899658203125,1318.47998046875,1335.4200439453125,861900000,2825.860107421875,2869.64990234375,2824.18994140625,2869.6201171875,1005060000
1999-09-20,1335.4200439453125,1338.3800048828125,1330.6099853515625,1335.530029296875,568000000,2877.530029296875,2890.719970703125,2858.7900390625,2886.14990234375,803340000
1999-09-21,1335.52001953125,1335.530029296875,1301.969970703125,1307.5799560546875,817300000,2863.56005859375,2863.56005859375,2819.68994140625,2821.10009765625,1035910000
1999-09-22,1307.5799560546875,1316.1800537109375,1297.81005859375,1310.510009765625,822200000,2832.10009765625,2858.18994140625,2802.179931640625,2858.159912109375,1029880000
1999-09-23,1310.510009765625,1315.25,1277.300048828125,1280.4100341796875,890800000,2879.89990234375,2880.10009765625,2741.93994140625,2749.830078125,1170630000
1999-09-24,1280.4100341796875,1281.1700439453125,1263.8399658203125,1277.3599853515625,872800000,2728.22998046875,2746.780029296875,2684.699951171875,2740.409912109375,1152000000
1999-09-27,1277.3599853515625,1295.030029296875,1277.3599853515625,1283.31005859375,780600000,2781.419921875,2794.159912109375,2758.9599609375,2761.75,942310000
1999-09-28,1283.31005859375,1285.550048828125,1256.260009765625,1282.199951171875,885400000,2752.239990234375,2763.75,2694.739990234375,2756.25,1103400000
1999-09-29,1282.199951171875,1288.8299560546875,1268.1600341796875,1268.3699951171875,856000000,2756.25,2772.429931640625,2728.89990234375,2730.27001953125,1121110000
1999-09-30,1268.3699951171875,1291.31005859375,1268.3699951171875,1282.7099609375,1017600000,2744.35009765625,2765.409912109375,2717.889892578125,2746.159912109375,1210570000
1999-10-01,1282.7099609375,1283.1700439453125,1265.780029296875,1282.81005859375,896200000,2729.0400390625,2739.77001953125,2698.010009765625,2736.85009765625,973610000
1999-10-04,1282.81005859375,1304.5999755859375,1282.81005859375,1304.5999755859375,803300000,2751.5400390625,2795.989990234375,2747.68994140625,2795.969970703125,914660000
1999-10-05,1304.5999755859375,1316.4100341796875,1286.43994140625,1301.3499755859375,965700000,2795.969970703125,2833.9599609375,2765.3701171875,2799.669921875,1193260000
1999-10-06,1301.3499755859375,1325.4599609375,1301.3499755859375,1325.4000244140625,895200000,2822.60009765625,2857.429931640625,2822.60009765625,2857.2099609375,1170050000
1999-10-07,1325.4000244140625,1328.050048828125,1314.1300048828125,1317.6400146484375,827800000,2874.75,2886.199951171875,2847.179931640625,2860.699951171875,1216890000
1999-10-08,1317.6400146484375,1336.6099853515625,1311.8800048828125,1336.02001953125,897300000,2861.719970703125,2886.590087890625,2825.860107421875,2886.570068359375,1035030000
1999-10-11,1336.02001953125,1339.22998046875,1332.9599609375,1335.2099609375,655900000,2890.72998046875,2920.72998046875,2890.5400390625,2915.949951171875,873260000
1999-10-12,1335.2099609375,1335.2099609375,1311.800048828125,1313.0400390625,778300000,2921.409912109375,2923.320068359375,2869.43994140625,2872.429931640625,1004090000
1999-10-13,1313.0400390625,1313.0400390625,1282.800048828125,1285.550048828125,821500000,2834.93994140625,2864.219970703125,2787.860107421875,2801.27001953125,1004720000
1999-10-14,1285.550048828125,1289.6300048828125,1267.6199951171875,1283.4200439453125,892300000,2816.02001953125,2821.68994140625,2766.4599609375,2806.840087890625,1015490000
1999-10-15,1283.4200439453125,1283.4200439453125,1245.3900146484375,1247.4100341796875,912600000,2748.10009765625,2763.0400390625,2704.280029296875,2731.830078125,1074740000
1999-10-18,1247.4100341796875,1254.1300048828125,1233.699951171875,1254.1300048828125,818700000,2726.300048828125,2730.489990234375,2632.010009765625,2689.14990234375,997350000
1999-10-19,1254.1300048828125,1279.3199462890625,1254.1300048828125,1261.3199462890625,905700000,2725.570068359375,2729.300048828125,2674.89990234375,2688.179931640625,1093110000
1999-10-20,1261.3199462890625,1289.43994140625,1261.3199462890625,1289.4300537109375,928800000,2745.6201171875,2788.1298828125,2728.0,2788.1298828125,1053700000
1999-10-21,1289.4300537109375,1289.4300537109375,1265.6099853515625,1283.6099853515625,1012500000,2727.739990234375,2805.070068359375,2724.739990234375,2801.949951171875,1123220000
1999-10-22,1283.6099853515625,1308.81005859375,1283.6099853515625,1301.6500244140625,959200000,2827.22998046875,2843.60009765625,2807.5400390625,2816.52001953125,1175300000
1999-10-25,1301.6500244140625,1301.6800537109375,1286.0699462890625,1293.6300048828125,777000000,2813.2900390625,2832.659912109375,2793.5400390625,2815.949951171875,933190000
1999-10-26,1293.6300048828125,1303.4599609375,1281.8599853515625,1281.9100341796875,878300000,2851.989990234375,2859.919921875,2811.199951171875,2811.469970703125,1067420000
1999-10-27,1281.9100341796875,1299.3900146484375,1280.47998046875,1296.7099609375,950100000,2811.93994140625,2812.5,2768.8701171875,2802.52001953125,1075340000
1999-10-28,1296.7099609375,1342.469970703125,1296.7099609375,1342.43994140625,1135100000,2832.81005859375,2875.47998046875,2830.080078125,2875.219970703125,1249160000
1999-10-29,1342.43994140625,1373.1700439453125,1342.43994140625,1362.9300537109375,1120500000,2919.3701171875,2978.6298828125,2919.3701171875,2966.429931640625,1441380000
1999-11-01,1362.9300537109375,1367.300048828125,1354.050048828125,1354.1199951171875,861000000,2970.929931640625,2997.89990234375,2967.6298828125,2967.64990234375,1076080000
1999-11-02,1354.1199951171875,1369.3199462890625,1346.4100341796875,1347.739990234375,904500000,2984.429931640625,3014.840087890625,2971.679931640625,2981.6298828125,1248540000
1999-11-03,1347.739990234375,1360.3299560546875,1347.739990234375,1354.9300537109375,914400000,3021.530029296875,3040.93994140625,3011.93994140625,3028.510009765625,1339050000
1999-11-04,1354.9300537109375,1369.4100341796875,1354.9300537109375,1362.6400146484375,981700000,3067.080078125,3077.409912109375,3030.31005859375,3055.949951171875,1364610000
1999-11-05,1362.6400146484375,1387.47998046875,1362.6400146484375,1370.22998046875,1007300000,3100.1298828125,3118.06005859375,3081.4599609375,3102.2900390625,1346320000
1999-11-08,1370.22998046875,1380.780029296875,1365.8699951171875,1377.010009765625,806800000,3072.0400390625,3148.199951171875,3068.860107421875,3143.969970703125,1300800000
1999-11-09,1377.010009765625,1383.81005859375,1361.449951171875,1365.280029296875,854300000,3172.989990234375,3174.81005859375,3099.219970703125,3125.0400390625,1470420000
1999-11-10,1365.280029296875,1379.1800537109375,1359.97998046875,1373.4599609375,984700000,3126.090087890625,3186.570068359375,3122.0400390625,3155.9599609375,1433250000
1999-11-11,1373.4599609375,1382.1199951171875,1372.18994140625,1381.4599609375,891300000,3186.409912109375,3201.3798828125,3169.0400390625,3197.2900390625,1382840000
1999-11-12,1381.4599609375,1396.1199951171875,1368.5400390625,1396.06005859375,900200000,3220.97998046875,3222.989990234375,3124.77001953125,3221.14990234375,1409070000
1999-11-15,1396.06005859375,1398.5799560546875,1392.280029296875,1394.3900146484375,795700000,3230.260009765625,3236.35009765625,3214.580078125,3219.5400390625,1283340000
1999-11-16,1394.3900146484375,1420.3599853515625,1394.3900146484375,1420.0699462890625,942200000,3242.919921875,3295.52001953125,3235.199951171875,3295.52001953125,1486980000
1999-11-17,1420.0699462890625,1423.43994140625,1410.68994140625,1410.7099609375,960000000,3308.8798828125,3324.239990234375,3268.85009765625,3269.389892578125,1652650000
1999-11-18,1410.7099609375,1425.31005859375,1410.7099609375,1424.93994140625,1022800000,3301.489990234375,3347.110107421875,3288.679931640625,3347.110107421875,1592920000
1999-11-19,1424.93994140625,1424.93994140625,1417.5400390625,1422.0,893800000,3351.75,3373.0,3335.6298828125,3369.25,1422350000
1999-11-22,1422.0,1425.0,1412.4000244140625,1420.93994140625,873500000,3399.06005859375,3400.22998046875,3357.679931640625,3392.56005859375,1374760000
1999-11-23,1420.93994140625,1423.9100341796875,1402.199951171875,1404.6400146484375,926100000,3408.679931640625,3411.22998046875,3320.669921875,3342.8701171875,1456310000
1999-11-24,1404.6400146484375,1419.7099609375,1399.1700439453125,1417.0799560546875,734800000,3351.659912109375,3420.5,3328.030029296875,3420.5,1290550000
1999-11-26,1417.0799560546875,1425.239990234375,1416.1400146484375,1416.6199951171875,312120000,3455.139892578125,3469.35009765625,3444.1298828125,3447.81005859375,730780000
1999-11-29,1416.6199951171875,1416.6199951171875,1404.1500244140625,1407.8299560546875,866100000,3458.1298828125,3468.320068359375,3421.360107421875,3421.3701171875,1543750000
1999-11-30,1407.8299560546875,1410.5899658203125,1386.949951171875,1388.9100341796875,951500000,3424.610107421875,3424.610107421875,3326.530029296875,3336.159912109375,1548680000
1999-12-01,1388.9100341796875,1400.1199951171875,1387.3800048828125,1397.719970703125,884000000,3341.10009765625,3375.800048828125,3321.570068359375,3353.7099609375,1434310000
1999-12-02,1397.719970703125,1409.0400390625,1397.719970703125,1409.0400390625,900700000,3371.85009765625,3452.780029296875,3371.85009765625,3452.780029296875,1458170000
1999-12-03,1409.0400390625,1447.4200439453125,1409.0400390625,1433.300048828125,1006400000,3507.300048828125,3553.56005859375,3507.300048828125,3520.6298828125,1539060000
1999-12-06,1433.300048828125,1434.1500244140625,1418.25,1423.3299560546875,916800000,3531.239990234375,3570.909912109375,3507.719970703125,3546.010009765625,1373230000
1999-12-07,1423.3299560546875,1426.81005859375,1409.1700439453125,1409.1700439453125,1085800000,3573.300048828125,3589.06005859375,3532.409912109375,3586.919921875,1564600000
1999-12-08,1409.1700439453125,1415.6600341796875,1403.8800048828125,1403.8800048828125,957000000,3588.820068359375,3625.469970703125,3579.510009765625,3586.080078125,1676620000
